"","YEAR","PRIMARY_SAMPLE_UNIT","lat","lon"
"658",2024,"3041",26.92876,-80.03519
"659",2024,"3042",26.83636,-80.01163
"660",2024,"3043",26.92665,-80.01046
"661",2024,"3044",26.86317,-80.01467
"662",2024,"3045",27.07567,-80.04515
"663",2024,"3046",27.05256,-80.03324
"664",2024,"3047",27.05435,-80.0302
"665",2024,"3049",27.05348,-80.03474
"666",2024,"3050",27.1763,-80.04127
"667",2024,"3051",27.08957,-80.03191
"668",2024,"3053",27.12482,-80.03817
"669",2024,"3054",27.06481,-80.04221
"670",2024,"3056",27.14513,-80.03851
"671",2024,"3057",27.02857,-80.02286
"672",2024,"3058",27.17494,-80.04027
"673",2024,"3059",27.03492,-80.02734
"674",2024,"3060",27.13475,-80.03859
"675",2024,"3061",27.10313,-80.03432
"676",2024,"3062",27.04185,-80.05098
"677",2024,"3063",27.03728,-80.04245
"678",2024,"3064",27.07736,-80.0295
"679",2024,"3065",27.05211,-80.03325
"680",2024,"3067",27.02407,-80.02441
"681",2024,"3068",27.09635,-80.03387
"682",2024,"3069",27.02226,-80.02493
"683",2024,"3070",27.06256,-80.04324
"684",2024,"3071",27.18578,-80.04169
"685",2024,"3074",26.74669,-80.01295
"686",2024,"3075",26.79166,-80.01142
"687",2024,"3076",26.77135,-80.0106
"688",2024,"3078",27.09861,-80.03386
"689",2024,"3079",27.05623,-80.04179
"690",2024,"3080",26.11663,-80.09488
"691",2024,"3081",25.86403,-80.10303
"692",2024,"3082",25.9402,-80.10222
"693",2024,"3083",25.80307,-80.10745
"694",2024,"3084",25.9111,-80.10266
"695",2024,"3085",26.15332,-80.09133
"696",2024,"3086",25.98512,-80.0871
"697",2024,"3087",25.83193,-80.10825
"698",2024,"3088",26.17376,-80.09005
"699",2024,"3089",25.82868,-80.11147
"700",2024,"3090",26.13814,-80.09353
"701",2024,"3091",26.18581,-80.08556
"702",2024,"3092",25.76595,-80.09667
"703",2024,"3093",25.80622,-80.1039
"704",2024,"3094",25.77283,-80.11363
"705",2024,"3095",26.013,-80.10612
"706",2024,"3096",25.82425,-80.10878
"707",2024,"3097",26.0563,-80.10207
"708",2024,"3098",26.07464,-80.10737
"709",2024,"3099",26.04503,-80.10264
"710",2024,"3100",26.216,-80.08537
"711",2024,"3101",26.03708,-80.10421
"712",2024,"3102",25.95695,-80.1054
"713",2024,"3103",26.22323,-80.08333
"714",2024,"3104",25.79147,-80.10097
"715",2024,"3105",26.11054,-80.09715
"716",2024,"3106",25.78182,-80.09808
"717",2024,"3107",25.90954,-80.10121
"718",2024,"3108",25.94426,-80.11089
"719",2024,"3109",26.12623,-80.09844
"720",2024,"3110",25.89794,-80.10211
"721",2024,"3111",26.09973,-80.09824
"722",2024,"3112",26.00798,-80.10071
"723",2024,"3113",26.78384,-80.0075
"724",2024,"3114",26.26076,-80.07702
"725",2024,"3115",26.38085,-80.0615
"726",2024,"3116",26.38505,-80.06085
"727",2024,"3117",26.32536,-80.07225
"728",2024,"3120",26.70671,-80.03044
"729",2024,"3121",26.68302,-80.03149
"730",2024,"3125",26.03987,-80.09932
"731",2024,"3126",26.01965,-80.10033
"732",2024,"3127",26.08652,-80.10408
"733",2024,"3128",26.02873,-80.10092
"734",2024,"3129",25.77747,-80.09617
"735",2024,"3130",26.2157,-80.08181
"736",2024,"3131",25.99531,-80.09708
"737",2024,"3132",26.177,-80.09333
"738",2024,"3133",25.87542,-80.10659
"739",2024,"3134",26.1664,-80.08722
"740",2024,"3135",26.06551,-80.09974
"741",2024,"3136",26.0479,-80.10568
"742",2024,"3137",25.93891,-80.10891
"743",2024,"3138",25.99792,-80.08708
"744",2024,"3139",26.03373,-80.09947
"745",2024,"3140",25.87433,-80.10153
"746",2024,"3141",26.1763,-80.08654
"747",2024,"3142",25.87473,-80.10097
"748",2024,"3143",26.0486,-80.09811
"749",2024,"3144",26.1395,-80.09113
"750",2024,"3145",25.83868,-80.09336
"751",2024,"3146",26.22784,-80.07984
"752",2024,"3147",26.21025,-80.08457
"753",2024,"3148",26.01011,-80.10115
"754",2024,"3149",26.13118,-80.09205
"755",2024,"3150",26.12703,-80.09432
"756",2024,"3151",26.31862,-80.06701
"757",2024,"3152",26.38195,-80.06116
"758",2024,"3153",26.29731,-80.0686
"759",2024,"3154",26.30237,-80.06809
"760",2024,"3155",26.71013,-80.02963
"761",2024,"3157",26.68082,-80.03091
"762",2024,"3159",26.69111,-80.03121
"763",2024,"3160",26.71672,-80.03111
"764",2024,"3161",26.05548,-80.08713
"765",2024,"3162",25.79305,-80.08663
"766",2024,"3163",26.02185,-80.0884
"767",2024,"3165",25.85182,-80.09212
"768",2024,"3166",25.98152,-80.09722
"769",2024,"3167",25.91919,-80.09908
"770",2024,"3168",25.98118,-80.09122
"771",2024,"3170",25.95676,-80.09905
"772",2024,"3171",26.16458,-80.08244
"773",2024,"3172",25.76748,-80.09405
"774",2024,"3173",25.90133,-80.09545
"775",2024,"3174",25.99955,-80.10034
"776",2024,"3175",25.79373,-80.09687
"777",2024,"3176",26.17028,-80.08144
"778",2024,"3177",25.91566,-80.09182
"779",2024,"3178",26.04935,-80.09799
"780",2024,"3179",26.13388,-80.07963
"781",2024,"3180",25.96739,-80.0899
"782",2024,"3181",26.10731,-80.08969
"783",2024,"3182",26.11001,-80.0926
"784",2024,"3183",25.99542,-80.0895
"785",2024,"3184",26.00004,-80.09243
"786",2024,"3185",25.96606,-80.09734
"787",2024,"3186",26.171,-80.0811
"788",2024,"3187",25.98453,-80.0922
"789",2024,"3188",25.98387,-80.09175
"790",2024,"3189",25.99497,-80.09942
"791",2024,"3190",25.84795,-80.09242
"792",2024,"3191",25.99925,-80.09515
"793",2024,"3192",26.17649,-80.07574
"794",2024,"3193",25.83752,-80.09352
"795",2024,"3194",26.17682,-80.08468
"796",2024,"3195",25.88826,-80.1002
"797",2024,"3196",25.98508,-80.0967
"798",2024,"3197",25.89659,-80.0993
"799",2024,"3198",25.95772,-80.09668
"800",2024,"3199",26.2915,-80.06887
"801",2024,"3200",26.26413,-80.07208
"802",2024,"3201",26.30045,-80.06761
"803",2024,"3202",26.26571,-80.07127
"804",2024,"3203",26.29634,-80.06827
"805",2024,"3204",26.30383,-80.06033
"806",2024,"3205",26.55932,-80.02746
"807",2024,"3206",26.62038,-80.02285
"808",2024,"3207",26.6913,-80.01792
"809",2024,"3208",26.52946,-80.03021
"810",2024,"3209",26.42367,-80.05003
"811",2024,"3210",26.55227,-80.0304
"812",2024,"3211",26.1293,-80.07932
"813",2024,"3212",25.95467,-80.089
"814",2024,"3213",26.04499,-80.09395
"815",2024,"3214",25.93906,-80.08904
"816",2024,"3215",26.22699,-80.06913
"817",2024,"3216",25.88092,-80.09985
"818",2024,"3217",26.22702,-80.07655
"819",2024,"3218",26.06963,-80.09258
"820",2024,"3219",25.77137,-80.08827
"821",2024,"3220",26.13679,-80.08316
"822",2024,"3221",26.03349,-80.08788
"823",2024,"3222",26.2098,-80.07041
"824",2024,"3223",26.24906,-80.06511
"825",2024,"3224",26.23462,-80.07491
"826",2024,"3225",25.80073,-80.09599
"827",2024,"3226",26.15603,-80.08165
"828",2024,"3227",26.02954,-80.08785
"829",2024,"3228",26.06644,-80.08605
"830",2024,"3229",26.05896,-80.0914
"831",2024,"3230",26.06105,-80.0925
"832",2024,"3231",26.24333,-80.0705
"833",2024,"3232",25.83547,-80.08867
"834",2024,"3233",26.03343,-80.08921
"835",2024,"3234",25.96505,-80.08879
"836",2024,"3235",26.12173,-80.08461
"837",2024,"3236",25.8647,-80.08803
"838",2024,"3237",26.17644,-80.07409
"839",2024,"3238",25.77137,-80.08827
"840",2024,"3239",26.17554,-80.0807
"841",2024,"3240",26.26676,-80.06506
"842",2024,"3241",26.2714,-80.07071
"843",2024,"3242",26.32712,-80.05927
"844",2024,"3243",26.37471,-80.0546
"845",2024,"3244",26.32641,-80.05788
"846",2024,"3245",26.38093,-80.05288
"847",2024,"3246",26.52139,-80.03164
"848",2024,"3247",26.60733,-80.02338
"849",2024,"3248",26.62637,-80.02329
"850",2024,"3249",26.46692,-80.04383
"851",2024,"3250",26.40221,-80.0517
"852",2024,"3251",26.61547,-80.02326
"853",2024,"3252",25.94403,-80.08747
"854",2024,"3253",25.8517,-80.08647
"855",2024,"3254",25.97808,-80.08732
"856",2024,"3256",25.96761,-80.08808
"857",2024,"3257",25.92603,-80.08734
"858",2024,"3258",26.34542,-80.05424
"859",2024,"3259",26.37418,-80.05256
"860",2024,"3260",26.38785,-80.0512
"861",2024,"3261",26.37545,-80.05249
"862",2024,"3262",26.51761,-80.03006
"863",2024,"3263",26.59964,-80.0233
"864",2024,"3264",26.40356,-80.04944
"865",2024,"3265",26.62919,-80.01977
"866",2024,"3266",26.58933,-80.02337
"867",2024,"3267",26.61282,-80.02115
"868",2024,"3268",26.60706,-80.02244
"869",2024,"3269",26.24874,-80.06343
"870",2024,"3270",25.89832,-80.08783
"871",2024,"3271",26.18335,-80.07188
"872",2024,"3272",26.18038,-80.07186
"873",2024,"3273",25.84037,-80.08667
"874",2024,"3274",26.14102,-80.07729
"875",2024,"3275",26.21113,-80.06898
"876",2024,"3276",26.03602,-80.08573
"877",2024,"3277",25.95345,-80.08721
"878",2024,"3278",25.84737,-80.08622
"879",2024,"3279",25.7701,-80.08672
"880",2024,"3280",26.16532,-80.07372
"881",2024,"3281",26.24596,-80.06447
"882",2024,"3282",26.098,-80.08182
"883",2024,"3283",25.8056,-80.0847
"884",2024,"3284",26.15444,-80.07663
"885",2024,"3285",26.20603,-80.06873
"886",2024,"3286",25.96421,-80.08835
"887",2024,"3287",26.23285,-80.06674
"888",2024,"3288",26.30149,-80.05987
"889",2024,"3289",26.2927,-80.06012
"890",2024,"3290",26.35712,-80.0532
"891",2024,"3291",26.28001,-80.06081
"892",2024,"3292",26.37111,-80.05351
"893",2024,"3293",26.29719,-80.05962
"894",2024,"3294",26.49468,-80.03654
"895",2024,"3295",26.47324,-80.04184
"896",2024,"3296",26.54341,-80.02749
"897",2024,"3297",26.41899,-80.04791
"898",2024,"3298",26.42872,-80.04809
"899",2024,"3299",26.68345,-80.01765
"900",2024,"3302",27.10597,-80.12357
"901",2024,"3309",27.10731,-80.12154
"902",2024,"3350",27.06613,-80.03767
"903",2024,"3354",27.04939,-80.03126
"904",2024,"3355",27.12346,-80.03768
"905",2024,"3359",27.02543,-80.02642
"906",2024,"3371",27.00687,-80.01751
"907",2024,"3377",27.00506,-80.01803
"908",2024,"3379",27.03086,-80.02839
"909",2024,"3400",25.79325,-80.09732
"910",2024,"2000",24.64936,-83.06195
"911",2024,"2001",24.63688,-83.06643
"912",2024,"2002",24.6464,-83.03654
"913",2024,"2004",24.6414,-83.07048
"914",2024,"2007",24.63026,-83.06066
"915",2024,"2008",24.61461,-83.07679
"916",2024,"2009",24.60668,-83.06782
"917",2024,"2010",24.61339,-83.04932
"918",2024,"2012",24.63976,-83.07747
"919",2024,"2013",24.64332,-83.03709
"920",2024,"2014",24.63339,-83.02834
"921",2024,"2016",24.63061,-83.08679
"922",2024,"2017",24.6111,-83.07629
"923",2024,"2019",24.60796,-83.0755
"924",2024,"2021",24.61948,-83.08982
"925",2024,"2022",24.62937,-83.07627
"926",2024,"2023",24.6397,-83.07939
"927",2024,"2024",24.61669,-83.04455
"928",2024,"2025",24.63004,-83.05684
"929",2024,"2026",24.61794,-83.08736
"930",2024,"2027",24.60613,-83.07569
"931",2024,"2029",24.62892,-83.08097
"932",2024,"2031",24.6471,-83.07873
"933",2024,"2032",24.64118,-83.09041
"934",2024,"2033",24.62638,-83.09077
"935",2024,"2034",24.61064,-83.07427
"936",2024,"2035",24.59524,-83.04914
"937",2024,"2036",24.63467,-83.10183
"938",2024,"2039",24.5938,-83.04662
"939",2024,"2040",24.59199,-83.0493
"940",2024,"2042",24.63954,-83.02167
"941",2024,"2045",24.62501,-83.09816
"942",2024,"2046",24.60901,-83.04129
"943",2024,"2047",24.58197,-83.05332
"944",2024,"2049",24.62137,-83.09962
"945",2024,"2052",24.64274,-83.01058
"946",2024,"2054",24.63967,-83.01596
"947",2024,"2055",24.64476,-83.01146
"948",2024,"2058",24.63681,-83.02042
"949",2024,"2059",24.64851,-83.01514
"950",2024,"2060",24.662,-83.0378
"951",2024,"2061",24.66277,-83.0407
"952",2024,"2062",24.66025,-83.04532
"953",2024,"2063",24.69547,-82.99954
"954",2024,"2064",24.68151,-82.9992
"955",2024,"2065",24.65469,-83.06996
"956",2024,"2066",24.65928,-83.08841
"957",2024,"2067",24.66614,-83.044
"958",2024,"2068",24.67729,-83.05457
"959",2024,"2069",24.6783,-83.04508
"960",2024,"2072",24.66353,-83.0437
"961",2024,"2073",24.65024,-83.06101
"962",2024,"2074",24.69765,-83.05308
"963",2024,"2075",24.66413,-83.0923
"964",2024,"2076",24.69864,-83.0368
"965",2024,"2077",24.67082,-83.07449
"966",2024,"2078",24.65531,-83.0971
"967",2024,"2079",24.71652,-82.98555
"968",2024,"2080",24.66777,-83.06812
"969",2024,"2081",24.65621,-83.08025
"970",2024,"2082",24.66395,-83.07063
"971",2024,"2084",24.68205,-83.07178
"972",2024,"2088",24.65215,-83.05645
"973",2024,"2089",24.67911,-83.03746
"974",2024,"2090",24.71009,-82.99691
"975",2024,"2092",24.67017,-83.0552
"976",2024,"2093",24.67818,-83.06245
"977",2024,"2094",24.71643,-82.98655
"978",2024,"2095",24.70092,-83.04469
"979",2024,"2096",24.65457,-83.08039
"980",2024,"2097",24.68464,-83.05023
"981",2024,"2098",24.67426,-83.08356
"982",2024,"2099",24.66547,-83.00383
"983",2024,"2101",24.66953,-83.07412
"984",2024,"2103",24.65485,-83.09505
"985",2024,"2104",24.67161,-83.08298
"986",2024,"2105",24.69812,-83.04278
"987",2024,"2106",24.65514,-83.09502
"988",2024,"2107",24.67726,-83.05456
"989",2024,"2109",24.67504,-83.05844
"990",2024,"2110",24.67954,-83.06533
"991",2024,"2111",24.67978,-83.07119
"992",2024,"2112",24.6589,-83.08213
"993",2024,"2113",24.69933,-83.04607
"994",2024,"2115",24.67536,-83.01129
"995",2024,"2116",24.68723,-83.02704
"996",2024,"2117",24.6843,-83.03126
"997",2024,"2118",24.68506,-83.00168
"998",2024,"2120",24.69425,-83.00973
"999",2024,"2121",24.67438,-82.98422
"1000",2024,"2123",24.70376,-83.02914
"1001",2024,"2124",24.70247,-83.01939
"1002",2024,"2125",24.68057,-82.98925
"1003",2024,"2126",24.68663,-83.05725
"1004",2024,"2128",24.68256,-83.00055
"1005",2024,"2130",24.65033,-83.01863
"1006",2024,"2131",24.65134,-83.01834
"1007",2024,"2132",24.65603,-83.00115
"1008",2024,"2134",24.69358,-83.00158
"1009",2024,"2135",24.68803,-83.07119
"1010",2024,"2136",24.69231,-83.01185
"1011",2024,"2138",24.68313,-82.98157
"1012",2024,"2139",24.65364,-83.00007
"1013",2024,"2142",24.68677,-83.0519
"1014",2024,"2143",24.69297,-83.0583
"1015",2024,"2144",24.66042,-83.00543
"1016",2024,"2145",24.65841,-83.00851
"1017",2024,"2147",24.64892,-83.01602
"1018",2024,"2149",24.66779,-82.99497
"1019",2024,"2150",24.70697,-83.00728
"1020",2024,"2151",24.67733,-82.99154
"1021",2024,"2152",24.68865,-83.02388
"1022",2024,"2153",24.67855,-83.03609
"1023",2024,"2154",24.69423,-83.06094
"1024",2024,"2155",24.70769,-83.04238
"1025",2024,"2156",24.71209,-82.85574
"1026",2024,"2157",24.59196,-82.88814
"1027",2024,"2159",24.59715,-82.87506
"1028",2024,"2162",24.58615,-82.89969
"1029",2024,"2172",24.67648,-82.78402
"1030",2024,"2173",24.64028,-82.81375
"1031",2024,"2176",24.67517,-82.8259
"1032",2024,"2180",24.63544,-82.93714
"1033",2024,"2185",24.71694,-82.83573
"1034",2024,"2188",24.65716,-82.8684
"1035",2024,"2189",24.657,-82.85043
"1036",2024,"2192",24.59381,-82.89135
"1037",2024,"2194",24.55798,-82.92446
"1038",2024,"2195",24.55957,-82.92266
"1039",2024,"2197",24.63837,-82.85954
"1040",2024,"2198",24.6682,-82.88688
"1041",2024,"2199",24.6532,-82.8552
"1042",2024,"2202",24.6164,-82.98131
"1043",2024,"2203",24.61613,-82.97837
"1044",2024,"2204",24.56068,-82.9277
"1045",2024,"2205",24.56491,-82.92802
"1046",2024,"2206",24.56913,-82.97004
"1047",2024,"2208",24.57345,-82.97403
"1048",2024,"2209",24.71691,-82.78087
"1049",2024,"2211",24.60431,-82.96969
"1050",2024,"2212",24.61135,-82.97314
"1051",2024,"2213",24.61328,-82.97451
"1052",2024,"2214",24.56556,-82.9689
"1053",2024,"2216",24.61965,-82.96313
"1054",2024,"2220",24.70155,-82.92327
"1055",2024,"2221",24.66888,-82.778
"1056",2024,"2222",24.69441,-82.93103
"1057",2024,"2223",24.71926,-82.8628
"1058",2024,"2224",24.71701,-82.85831
"1059",2024,"2225",24.64402,-82.94398
"1060",2024,"2226",24.63489,-82.94253
"1061",2024,"2228",24.7189,-82.79402
"1062",2024,"2229",24.70755,-82.89979
"1063",2024,"2230",24.64732,-82.78682
"1064",2024,"2231",24.63741,-82.81525
"1065",2024,"2232",24.56664,-82.93065
"1066",2024,"2233",24.62393,-82.85646
"1067",2024,"2234",24.67462,-82.78223
"1068",2024,"2235",24.64128,-82.85434
"1069",2024,"2236",24.71823,-82.85639
"1070",2024,"2237",24.6735,-82.82264
"1071",2024,"2240",24.6697,-82.78172
"1072",2024,"2241",24.59724,-82.94953
"1073",2024,"2242",24.71832,-82.78548
"1074",2024,"2243",24.65188,-82.78228
"1075",2024,"2244",24.65069,-82.85659
"1076",2024,"2245",24.69449,-82.92943
"1077",2024,"2246",24.62135,-82.96071
"1078",2024,"2249",24.63204,-82.84828
"1079",2024,"2250",24.63262,-82.90688
"1080",2024,"2251",24.72527,-82.80672
"1081",2024,"2252",24.60636,-82.93307
"1082",2024,"2253",24.6757,-82.82165
"1083",2024,"2254",24.69304,-82.90352
"1084",2024,"2255",24.60451,-82.94081
"1085",2024,"2257",24.72621,-82.80545
"1086",2024,"2259",24.69973,-82.92207
"1087",2024,"2260",24.60911,-82.94438
"1088",2024,"2261",24.56848,-82.97315
"1089",2024,"2262",24.57125,-82.97324
"1090",2024,"2263",24.63846,-82.96751
"1091",2024,"2264",24.57574,-82.9773
"1092",2024,"2265",24.72364,-82.78947
"1093",2024,"2266",24.59822,-82.99538
"1094",2024,"2267",24.56263,-82.91445
"1095",2024,"2268",24.72042,-82.79017
"1096",2024,"2269",24.66243,-82.8383
"1097",2024,"2271",24.58289,-82.96504
"1098",2024,"2274",24.71068,-82.8713
"1099",2024,"2275",24.70975,-82.87823
"1100",2024,"2276",24.71068,-82.87381
"1101",2024,"2277",24.6415,-82.85607
"1102",2024,"2278",24.60899,-82.93319
"1103",2024,"2279",24.64949,-82.93018
"1104",2024,"2280",24.66087,-82.84946
"1105",2024,"2281",24.62036,-82.91884
"1106",2024,"2282",24.60704,-82.93094
"1107",2024,"2284",24.60697,-82.94245
"1108",2024,"2285",24.72024,-82.86146
"1109",2024,"2286",24.64775,-82.93692
"1110",2024,"2289",24.69635,-82.83507
"1111",2024,"2290",24.70274,-82.88694
"1112",2024,"2291",24.69918,-82.88366
"1113",2024,"2292",24.64488,-82.9331
"1114",2024,"2294",24.71266,-82.87115
"1115",2024,"2295",24.60483,-82.94232
"1116",2024,"2296",24.68038,-82.78273
"1117",2024,"2297",24.5437,-82.94419
"1118",2024,"2299",24.5596,-82.94231
"1119",2024,"2305",24.71772,-82.7786
"1120",2024,"2307",24.66143,-82.9309
"1121",2024,"2309",24.72279,-82.82274
"1122",2024,"2310",24.6822,-82.82163
"1123",2024,"2312",24.72029,-82.87732
"1124",2024,"2313",24.70134,-82.9278
"1125",2024,"2314",24.70697,-82.91816
"1126",2024,"2315",24.65481,-82.94091
"1127",2024,"2316",24.71304,-82.9004
"1128",2024,"2317",24.57365,-82.90422
"1129",2024,"2318",24.6268,-82.9096
"1130",2024,"2319",24.6285,-82.96954
"1131",2024,"2322",24.56229,-82.95215
"1132",2024,"2323",24.62825,-82.97812
"1133",2024,"2325",24.56106,-82.96353
"1134",2024,"2327",24.56029,-82.99412
"1135",2024,"2328",24.60537,-82.9951
"1136",2024,"2329",24.60815,-82.99398
"1137",2024,"2331",24.56626,-82.98325
"1138",2024,"2332",24.60049,-82.99602
"1139",2024,"2333",24.56749,-82.98027
"1140",2024,"2334",24.5629,-82.99413
"1141",2024,"2335",24.64023,-82.96657
"1142",2024,"2336",24.58295,-82.88772
"1143",2024,"2337",24.72378,-82.77948
"1144",2024,"2338",24.72254,-82.77417
"1145",2024,"2339",24.55127,-82.96011
"1146",2024,"2340",24.55968,-82.96657
"1147",2024,"2341",24.72199,-82.77657
"1148",2024,"2342",24.63147,-82.78625
"1149",2024,"2343",24.70577,-82.77311
"1150",2024,"2345",24.56804,-82.9618
"1151",2024,"2346",24.5724,-82.89725
"1152",2024,"2347",24.62118,-82.82063
"1153",2024,"2348",24.642,-82.96166
"1154",2024,"2349",24.62308,-82.96396
"1155",2024,"2350",24.57088,-82.96353
"1156",2024,"2351",24.62234,-82.85937
"1157",2024,"2352",24.57227,-82.89754
"1158",2024,"2353",24.72336,-82.84954
"1159",2024,"2354",24.62316,-82.81721
"1160",2024,"2355",24.72084,-82.87538
"1161",2024,"2356",24.70432,-82.77252
"1162",2024,"2357",24.68493,-82.77254
"1163",2024,"2359",24.62677,-82.81064
"1164",2024,"2361",24.64839,-83.07836
"1165",2024,"2368",24.6311,-83.06187
"1166",2024,"2374",24.64016,-83.07454
"1167",2024,"2378",24.63098,-83.08864
"1168",2024,"2381",24.62709,-83.0928
"1169",2024,"2382",24.62008,-83.06007
"1170",2024,"2384",24.62056,-83.06259
"1171",2024,"2389",24.62881,-83.07878
"1172",2024,"2391",24.61748,-83.09097
"1173",2024,"2397",24.60963,-83.0359
"1174",2024,"2398",24.60549,-83.06342
"1175",2024,"2402",24.63595,-83.02572
"1176",2024,"2408",24.59935,-83.04867
"1177",2024,"2410",24.6453,-83.01316
"1178",2024,"2412",24.63789,-83.01546
"1179",2024,"2414",24.62438,-83.10216
"1180",2024,"2416",24.61034,-83.03595
"1181",2024,"2417",24.60063,-83.04606
"1182",2024,"2434",24.65929,-83.09499
"1183",2024,"2435",24.65831,-83.09699
"1184",2024,"2446",24.66433,-83.09015
"1185",2024,"2450",24.70855,-82.99681
"1186",2024,"2466",24.6986,-83.04809
"1187",2024,"2467",24.6745,-83.01202
"1188",2024,"2476",24.65565,-82.9923
"1189",2024,"2477",24.69074,-83.01059
"1190",2024,"2480",24.68338,-82.99122
"1191",2024,"2484",24.65719,-83.00094
"1192",2024,"2489",24.71,-83.04294
"1193",2024,"2490",24.67783,-83.03757
"1194",2024,"2497",24.67501,-82.99268
"1195",2024,"2499",24.68676,-83.05888
"1196",2024,"2506",24.71179,-83.03599
"1197",2024,"2508",24.71364,-83.03758
"1198",2024,"2514",24.65548,-82.99378
"1199",2024,"2515",24.70647,-83.03182
"1200",2024,"2518",24.65945,-82.80251
"1201",2024,"2521",24.59464,-82.87217
"1202",2024,"2531",24.6559,-82.8475
"1203",2024,"2532",24.71095,-82.79425
"1204",2024,"2533",24.6969,-82.83084
"1205",2024,"2534",24.63271,-82.85857
"1206",2024,"2539",24.64697,-82.87289
"1207",2024,"2540",24.70622,-82.78642
"1208",2024,"2546",24.71793,-82.83744
"1209",2024,"2548",24.71218,-82.86566
"1210",2024,"2550",24.6374,-82.93587
"1211",2024,"2551",24.70969,-82.87428
"1212",2024,"2557",24.63953,-82.82033
"1213",2024,"2560",24.63714,-82.81912
"1214",2024,"2561",24.64132,-82.81859
"1215",2024,"2564",24.72981,-82.78678
"1216",2024,"2571",24.73061,-82.78838
"1217",2024,"2576",24.63124,-82.84997
"1218",2024,"2577",24.66843,-82.78096
"1219",2024,"2579",24.70022,-82.8915
"1220",2024,"2580",24.653,-82.94352
"1221",2024,"2585",24.71376,-82.86741
"1222",2024,"2588",24.70804,-82.87808
"1223",2024,"2591",24.63652,-82.81759
"1224",2024,"2593",24.68074,-82.82038
"1225",2024,"2594",24.59566,-82.95084
"1226",2024,"2595",24.71172,-82.89147
"1227",2024,"2601",24.58504,-82.9667
"1228",2024,"2602",24.57012,-82.91604
"1229",2024,"2604",24.70552,-82.91839
"1230",2024,"2605",24.67591,-82.78304
"1231",2024,"2606",24.57388,-82.91385
"1232",2024,"2607",24.65935,-82.78142
"1233",2024,"2609",24.68598,-82.91889
"1234",2024,"2611",24.69313,-82.91822
"1235",2024,"2612",24.71316,-82.89577
"1236",2024,"2613",24.72836,-82.79792
"1237",2024,"2614",24.69938,-82.89627
"1238",2024,"2616",24.63621,-82.94086
"1239",2024,"2621",24.72135,-82.79172
"1240",2024,"2622",24.72834,-82.79474
"1241",2024,"2623",24.72962,-82.79067
"1242",2024,"2630",24.72228,-82.82037
"1243",2024,"2631",24.7208,-82.83517
"1244",2024,"2632",24.66214,-82.9318
"1245",2024,"2636",24.66565,-82.86375
"1246",2024,"2637",24.72325,-82.82573
"1247",2024,"2638",24.70585,-82.89528
"1248",2024,"2640",24.6479,-82.78285
"1249",2024,"2641",24.69352,-82.91299
"1250",2024,"2644",24.66207,-82.78098
"1251",2024,"2645",24.72479,-82.7993
"1252",2024,"2646",24.65055,-82.93048
"1253",2024,"2647",24.64259,-82.94325
"1254",2024,"2649",24.71802,-82.85431
"1255",2024,"2651",24.719,-82.8543
"1256",2024,"2652",24.69035,-82.91719
"1257",2024,"2657",24.55665,-82.94099
"1258",2024,"2660",24.73084,-82.78537
"1259",2024,"2661",24.55879,-82.93687
"1260",2024,"2665",24.71872,-82.78255
"1261",2024,"2668",24.68723,-82.77288
"1262",2024,"2671",24.66033,-82.93477
"1263",2024,"2674",24.69946,-82.92949
"1264",2024,"2677",24.72455,-82.82084
"1265",2024,"2686",24.65306,-82.95586
"1266",2024,"2689",24.62175,-82.98663
"1267",2024,"2698",24.72219,-82.77873
"1268",2024,"2704",24.71362,-82.77559
"1269",2024,"2705",24.64352,-82.78771
"1270",2024,"2711",24.68293,-82.77352
"1271",2024,"2713",24.62982,-82.91113
"1272",2024,"2715",24.65357,-82.95345
"1273",2024,"2719",24.72647,-82.8239
"1274",2024,"2738",24.6066,-82.9787
"1275",2024,"2739",24.59014,-82.97661
"1276",2024,"2740",24.59309,-82.98398
"1277",2024,"2741",24.54601,-82.93171
"1278",2024,"2743",24.54684,-82.95454
"1279",2024,"2744",24.55265,-82.93394
"1280",2024,"2748",24.56504,-82.97815
"1281",2024,"2749",24.60357,-82.9962
"1282",2024,"2750",24.56243,-82.97939
"1283",2024,"2751",24.6067,-82.9948
"1284",2024,"2752",24.60732,-82.99383
"1285",2024,"2753",24.56524,-82.97442
"1286",2024,"2755",24.54972,-82.96243
"1287",2024,"2757",24.59359,-82.98225
"1288",2024,"2758",24.59738,-82.97382
"1289",2024,"2759",24.56745,-82.97171
"1290",2024,"2760",24.54939,-82.93076
"1291",2024,"2761",24.54858,-82.95601
"1292",2024,"2762",24.54804,-82.94531
"1293",2024,"2763",24.54591,-82.92924
"1294",2024,"2764",24.58355,-82.98844
"1295",2024,"2765",24.54499,-82.94065
"1296",2024,"2766",24.54469,-82.95484
